sample,panel,spotset,caliber,med_r_real,med_r_sim,mean_r_real,mean_r_sim,sim_ge_real
TENX118,hest_var50,all==in_tissue,log1p_raw,0.6977007502738443,0.8574719909251974,0.698747392780057,0.804612998237453,1
TENX118,hest_var50,all==in_tissue,cp10k_panel,0.6113074317920837,0.7354318736496182,0.6004359422144188,0.706750641162109,1
TENX141,hest_var50,all==in_tissue,log1p_raw,0.67664279945738,0.9298439251945341,0.6897056868832222,0.8913023982550188,1
TENX141,hest_var50,all==in_tissue,cp10k_panel,0.5859527679563981,0.7622282362470695,0.5806778293950549,0.7088943548118349,1
TENX118,shared259,all==in_tissue,log1p_raw,0.7052075922090962,0.785363801673644,0.6013500325704219,0.6745365255337259,1
TENX118,shared259,all==in_tissue,cp10k_panel,0.5937521526279821,0.6860705126625133,0.4841585266342924,0.5835976032349535,1
TENX141,shared259,all==in_tissue,log1p_raw,0.6864798802811313,0.9049031108942747,0.6234531737300516,0.7363929159761222,1
TENX141,shared259,all==in_tissue,cp10k_panel,0.5444572392460157,0.6958126681321491,0.47389282944399697,0.5703743142917541,1
