sample,panel,spotset,caliber,rtech_med_mine,rtech_med_stnull,rtech_q25,rtech_q75,rnbr_med,rnbr_mean,method
TENX118,hest_var50,all==in_tissue,log1p_raw,0.9543504015371453,0.9547560335487763,0.9278739717497357,0.982490326681247,0.8295637715242985,0.7747062392405788,split_half_full
TENX118,hest_var50,all==in_tissue,cp10k_panel,0.8792822693343773,0.8789037346951472,0.8440112966269939,0.916209739065446,0.6586673446973386,0.630781396181122,split_half_full
TENX118,hest_var50,all==in_tissue,cp10k_full,0.8745704079903666,0.8744833372583036,0.8516574794889238,0.9076896371339249,0.6057125329843186,0.5880050902207262,split_half_full
TENX141,hest_var50,all==in_tissue,log1p_raw,0.9643859201804066,0.9644633668773066,0.8562666990615452,0.9875128997501955,0.8205606827112175,0.7946608788656119,split_half_full
TENX141,hest_var50,all==in_tissue,cp10k_panel,0.8700433998605914,0.8709425216196122,0.7928680345697202,0.9164165407076563,0.6521998969976692,0.6458024669766034,split_half_full
TENX141,hest_var50,all==in_tissue,cp10k_full,0.858710597683928,0.8575794138920462,0.7687634144208044,0.9147043644877132,0.5997959148378822,0.589762502425417,split_half_full
TENX118,shared259,all==in_tissue,log1p_raw,0.9301037510726528,0.9300454476271652,0.5543103924107338,0.975598895351286,0.7753175543422935,0.6179546047152025,split_half_full
TENX118,shared259,all==in_tissue,cp10k_panel,0.861253585466894,0.8613946848679056,0.5265445580153327,0.9028643967951111,0.6100627123131921,0.4886930268012665,split_half_full
TENX118,shared259,all==in_tissue,cp10k_full,0.8569746327438772,0.8573284309895672,0.5220581498268901,0.8993581118342922,0.5777836774109562,0.4684776318636339,split_half_full
TENX141,shared259,all==in_tissue,log1p_raw,0.9120393384439134,0.9124318831188578,0.6922177353511165,0.9751267477868539,0.7713851497973427,0.6627366574346636,split_half_full
TENX141,shared259,all==in_tissue,cp10k_panel,0.829263682603831,0.8278442151189215,0.6177023629144125,0.9084671979191508,0.6016830355817709,0.5286310629792372,split_half_full
TENX141,shared259,all==in_tissue,cp10k_full,0.8098429377906209,0.809453468475346,0.6015592473247999,0.8967948463035786,0.5424050881770673,0.4950256769874587,split_half_full
