sample,panel,spotset,caliber,rtech_med_mine,rtech_med_stnull,rtech_q25,rtech_q75,rnbr_med,rnbr_mean,method
NCBI684,hest_var50,in_tissue,cp10k_panel,0.406648325711492,0.40642845419443296,0.3365580380262714,0.584056387154852,0.19511404522849682,0.25836999114786396,split_half_full
NCBI684,hest_var50,in_tissue,cp10k_full,0.3606690070475794,0.3566323894730119,0.26259434598308706,0.6356505220459939,0.13924614828242593,0.23282345168537436,split_half_full
NCBI681,trainHVG737,all,log1p_raw,0.564250198295273,0.5654630696789041,0.4725757632627796,0.6916960767249233,0.3681805154886415,0.40349660817182287,split_half_full
NCBI681,trainHVG737,all,cp10k_panel,0.4960650190700256,0.49682271154436547,0.40718870035447174,0.624902303825449,0.258389309782867,0.30108309752890267,split_half_full
NCBI681,trainHVG737,all,cp10k_full,0.45795043721422835,0.4609463925254496,0.37199981040644464,0.5977858925687316,0.19262831000823283,0.251826864133724,split_half_full
NCBI682,trainHVG737,all,log1p_raw,0.6433461438014931,0.6434910837941471,0.5671265004419996,0.7498510961203532,0.42252555545800125,0.44486466558753496,split_half_full
NCBI682,trainHVG737,all,cp10k_panel,0.5827562139201159,0.5825904731587683,0.5195740385329904,0.6701049619436666,0.30514274648729894,0.3354455242837102,split_half_full
NCBI682,trainHVG737,all,cp10k_full,0.5572453591552162,0.5556019846665475,0.48855221689629136,0.6316378829665388,0.24939106922187468,0.27814972292772616,split_half_full
NCBI683,trainHVG737,all,log1p_raw,0.4311606787038914,0.4345579476919593,0.3237175026658518,0.5909709262320915,0.2850544384261561,0.32607764890276286,split_half_full
NCBI683,trainHVG737,all,cp10k_panel,0.37387123040696846,0.373552229003488,0.28358089331292946,0.5144834740801338,0.21031005520946444,0.24708068261876232,split_half_full
NCBI683,trainHVG737,all,cp10k_full,0.31865630293944475,0.3152016448088254,0.23120466319958755,0.4436969499348405,0.13372557714848204,0.18006160128453824,split_half_full
NCBI684,trainHVG737,all,log1p_raw,0.6304206330038737,0.629255606505247,0.5077005770373151,0.7555301611779757,0.5126068375248648,0.5121428090833222,split_half_full
NCBI684,trainHVG737,all,cp10k_panel,0.5475383510041719,0.54661212039523,0.43449114783611836,0.6714985119421784,0.39508614668658876,0.4058433193202978,split_half_full
NCBI684,trainHVG737,all,cp10k_full,0.45187611092784125,0.45149714355639,0.34988418110424074,0.5873364462571949,0.2596994282188609,0.293494596934787,split_half_full
NCBI681,trainHVG737,in_tissue,log1p_raw,0.530320581462793,0.5296775350252142,0.4401674607356607,0.6549302697873731,0.29903983148489377,0.34227198663078984,split_half_full
NCBI681,trainHVG737,in_tissue,cp10k_panel,0.451877260434991,0.45265629911068267,0.3738348645836841,0.5784688603591693,0.18335090391926034,0.24441717071792488,split_half_full
NCBI681,trainHVG737,in_tissue,cp10k_full,0.4368991886791126,0.43880781227776783,0.3495607950477037,0.5683124508546584,0.157202306754097,0.23220212529601147,split_half_full
NCBI682,trainHVG737,in_tissue,log1p_raw,0.6328701442070856,0.6331344253248319,0.558129120046405,0.7421703768971044,0.4004034937264497,0.42567284281902157,split_half_full
NCBI682,trainHVG737,in_tissue,cp10k_panel,0.5692765848905946,0.5700489322739509,0.5080706818477676,0.6532963052653368,0.2789927441945443,0.30766765892080045,split_half_full
NCBI682,trainHVG737,in_tissue,cp10k_full,0.5432982996138012,0.5437224457790625,0.47929043614829087,0.6182367853668955,0.2289568615799851,0.2597709901698213,split_half_full
NCBI683,trainHVG737,in_tissue,log1p_raw,0.3920299525756273,0.3900522551449912,0.2939790465203179,0.5383254140260673,0.21855309199824607,0.27057923075306733,split_half_full
NCBI683,trainHVG737,in_tissue,cp10k_panel,0.33101606451716864,0.331008131690663,0.24714191037307004,0.44589819023104277,0.14975719807142368,0.19261919809169348,split_half_full
NCBI683,trainHVG737,in_tissue,cp10k_full,0.2870166523474408,0.28197888586688036,0.20196637603318135,0.4047807337500006,0.10284768761766855,0.15802049050159153,split_half_full
