tag,section,patient,n_lab,r_full,crg,drg_truelib,drg_truelib_poly3,iid_p95,iid_max,tor_n,tor_p95,tor_max,tor_sd,iid_sd
midnight_p50,A1,A,340,0.07468092207239875,0.04810552082251602,0.01792013684790762,0.012629523133077051,0.0060608728871777515,0.012193937807225925,200,0.00647781408731896,0.011056776365189052,0.0042237036695446095,0.003689624390766734
midnight_p50,B1,B,268,0.22767086342780937,0.09043331464663645,0.02047860641569502,0.02103398940018258,0.006376886400407577,0.008479128489378821,200,0.009188294730381835,0.0154817111668002,0.005685447047636348,0.003860793515680385
midnight_p50,C1,C,165,0.24622686334407745,0.19172563457567654,0.0441959679236248,0.027623235855803504,0.015969757787858373,0.02670993202687312,192,0.021678342021933597,0.055324306966058466,0.014817653264546177,0.00969935837712187
midnight_p50,D1,D,255,0.0897027445298548,0.06636180761475798,0.03694281252693271,0.03418949511885148,0.007657182023673709,0.021501815493187203,200,0.011733220941942934,0.02065564430526808,0.007535222834220941,0.005173269644654986
midnight_p50,E1,E,534,0.023480414096350335,0.010510364581552585,0.012846501394818861,0.014599633779160891,0.0039235374168461274,0.00551160822766088,200,0.00676876905844147,0.0120097146434642,0.004372817152001808,0.0026549908469667635
midnight_p50,F1,F,659,0.03587521082812768,0.030244928427463777,0.02794492640705279,0.0277761996911344,0.0038814300614258826,0.007264048752211346,200,0.009025761557687719,0.015683485295502838,0.005627922444406946,0.0024019347078008436
midnight_p50,G2,G,402,0.19603283357987436,0.11246332935650717,0.0323786085937352,0.02787218495232032,0.005932688207430772,0.008003094492866437,200,0.006736245536717698,0.011233377344370604,0.004562626034700355,0.0035032921590158897
midnight_p50,H1,H,530,0.1464582795121619,0.031726179683646806,0.021325127221348553,0.021790362865697493,0.004742697974624759,0.007228196736940225,200,0.006039607816861736,0.010449270185391029,0.003801603668525475,0.00277818611865181
